model_name,question_id,difficulty,result,efficiency_score,repetition_number
Qwen-3-Coder-30B,152,moderate,correct,0.7783004552352049,39
Qwen-3-Coder-30B,152,moderate,correct,0.864835610878095,40
Qwen-3-Coder-30B,152,moderate,correct,0.696426267578377,41
Qwen-3-Coder-30B,152,moderate,correct,0.7058258258258259,42
Qwen-3-Coder-30B,152,moderate,correct,0.8354598177299088,43
Qwen-3-Coder-30B,152,moderate,correct,0.49395453812671286,44
Qwen-3-Coder-30B,152,moderate,correct,0.7989236790606654,45
Qwen-3-Coder-30B,152,moderate,correct,0.781204306792503,46
Qwen-3-Coder-30B,152,moderate,correct,0.7557214737867229,47
Qwen-3-Coder-30B,152,moderate,correct,0.7394366197183099,48
Qwen-3-Coder-30B,152,moderate,correct,0.6666666666666666,49
Qwen-3-Coder-30B,152,moderate,correct,0.6919256093334873,50
Qwen-3-Coder-30B,298,moderate,semantic,,1
Qwen-3-Coder-30B,298,moderate,semantic,,2
Qwen-3-Coder-30B,298,moderate,semantic,,3
Qwen-3-Coder-30B,298,moderate,semantic,,4
Qwen-3-Coder-30B,298,moderate,semantic,,5
Qwen-3-Coder-30B,298,moderate,semantic,,6
Qwen-3-Coder-30B,298,moderate,semantic,,7
Qwen-3-Coder-30B,298,moderate,semantic,,8
Qwen-3-Coder-30B,298,moderate,semantic,,9
Qwen-3-Coder-30B,298,moderate,semantic,,10
Qwen-3-Coder-30B,298,moderate,semantic,,11
Qwen-3-Coder-30B,298,moderate,semantic,,12
Qwen-3-Coder-30B,298,moderate,semantic,,13
Qwen-3-Coder-30B,298,moderate,semantic,,14
Qwen-3-Coder-30B,298,moderate,semantic,,15
Qwen-3-Coder-30B,298,moderate,semantic,,16
Qwen-3-Coder-30B,298,moderate,semantic,,17
Qwen-3-Coder-30B,298,moderate,semantic,,18
Qwen-3-Coder-30B,298,moderate,semantic,,19
Qwen-3-Coder-30B,298,moderate,semantic,,20
Qwen-3-Coder-30B,298,moderate,semantic,,21
Qwen-3-Coder-30B,298,moderate,semantic,,22
Qwen-3-Coder-30B,298,moderate,semantic,,23
Qwen-3-Coder-30B,298,moderate,semantic,,24
Qwen-3-Coder-30B,298,moderate,semantic,,25
Qwen-3-Coder-30B,298,moderate,semantic,,26
Qwen-3-Coder-30B,298,moderate,semantic,,27
Qwen-3-Coder-30B,298,moderate,semantic,,28
Qwen-3-Coder-30B,298,moderate,semantic,,29
Qwen-3-Coder-30B,298,moderate,semantic,,30
Qwen-3-Coder-30B,298,moderate,semantic,,31
Qwen-3-Coder-30B,298,moderate,semantic,,32
Qwen-3-Coder-30B,298,moderate,semantic,,33
Qwen-3-Coder-30B,298,moderate,semantic,,34
Qwen-3-Coder-30B,298,moderate,semantic,,35
Qwen-3-Coder-30B,298,moderate,semantic,,36
Qwen-3-Coder-30B,298,moderate,semantic,,37
Qwen-3-Coder-30B,298,moderate,semantic,,38
Qwen-3-Coder-30B,298,moderate,semantic,,39
Qwen-3-Coder-30B,298,moderate,semantic,,40
Qwen-3-Coder-30B,298,moderate,semantic,,41
Qwen-3-Coder-30B,298,moderate,semantic,,42
Qwen-3-Coder-30B,298,moderate,semantic,,43
Qwen-3-Coder-30B,298,moderate,semantic,,44
Qwen-3-Coder-30B,298,moderate,semantic,,45
Qwen-3-Coder-30B,298,moderate,semantic,,46
Qwen-3-Coder-30B,298,moderate,semantic,,47
Qwen-3-Coder-30B,298,moderate,semantic,,48
Qwen-3-Coder-30B,298,moderate,semantic,,49
Qwen-3-Coder-30B,298,moderate,semantic,,50
Qwen-3-Coder-30B,511,moderate,semantic,,1
Qwen-3-Coder-30B,511,moderate,semantic,,2
Qwen-3-Coder-30B,511,moderate,semantic,,3
Qwen-3-Coder-30B,511,moderate,semantic,,4
Qwen-3-Coder-30B,511,moderate,semantic,,5
Qwen-3-Coder-30B,511,moderate,semantic,,6
Qwen-3-Coder-30B,511,moderate,semantic,,7
Qwen-3-Coder-30B,511,moderate,semantic,,8
Qwen-3-Coder-30B,511,moderate,semantic,,9
Qwen-3-Coder-30B,511,moderate,semantic,,10
Qwen-3-Coder-30B,511,moderate,semantic,,11
Qwen-3-Coder-30B,511,moderate,semantic,,12
Qwen-3-Coder-30B,511,moderate,semantic,,13
Qwen-3-Coder-30B,511,moderate,semantic,,14
Qwen-3-Coder-30B,511,moderate,semantic,,15
Qwen-3-Coder-30B,511,moderate,semantic,,16
Qwen-3-Coder-30B,511,moderate,semantic,,17
Qwen-3-Coder-30B,511,moderate,semantic,,18
Qwen-3-Coder-30B,511,moderate,semantic,,19
Qwen-3-Coder-30B,511,moderate,semantic,,20
Qwen-3-Coder-30B,511,moderate,semantic,,21
Qwen-3-Coder-30B,511,moderate,semantic,,22
Qwen-3-Coder-30B,511,moderate,semantic,,23
Qwen-3-Coder-30B,511,moderate,semantic,,24
Qwen-3-Coder-30B,511,moderate,semantic,,25
Qwen-3-Coder-30B,511,moderate,semantic,,26
Qwen-3-Coder-30B,511,moderate,semantic,,27
Qwen-3-Coder-30B,511,moderate,semantic,,28
Qwen-3-Coder-30B,511,moderate,semantic,,29
Qwen-3-Coder-30B,511,moderate,semantic,,30
Qwen-3-Coder-30B,511,moderate,semantic,,31
Qwen-3-Coder-30B,511,moderate,semantic,,32
Qwen-3-Coder-30B,511,moderate,semantic,,33
Qwen-3-Coder-30B,511,moderate,semantic,,34
Qwen-3-Coder-30B,511,moderate,semantic,,35
Qwen-3-Coder-30B,511,moderate,semantic,,36
Qwen-3-Coder-30B,511,moderate,semantic,,37
Qwen-3-Coder-30B,511,moderate,semantic,,38
Qwen-3-Coder-30B,511,moderate,semantic,,39
Qwen-3-Coder-30B,511,moderate,semantic,,40
Qwen-3-Coder-30B,511,moderate,semantic,,41
Qwen-3-Coder-30B,511,moderate,semantic,,42
Qwen-3-Coder-30B,511,moderate,semantic,,43
Qwen-3-Coder-30B,511,moderate,semantic,,44
Qwen-3-Coder-30B,511,moderate,semantic,,45
Qwen-3-Coder-30B,511,moderate,semantic,,46
Qwen-3-Coder-30B,511,moderate,semantic,,47
Qwen-3-Coder-30B,511,moderate,semantic,,48
Qwen-3-Coder-30B,511,moderate,semantic,,49
Qwen-3-Coder-30B,511,moderate,semantic,,50
Qwen-3-Coder-30B,1289,moderate,correct,16.69935111751983,1
Qwen-3-Coder-30B,1289,moderate,correct,0.9485669414998037,2
Qwen-3-Coder-30B,1289,moderate,correct,1.0352,3
Qwen-3-Coder-30B,1289,moderate,correct,1.1995449374288965,4
Qwen-3-Coder-30B,1289,moderate,correct,1.5057598232602178,5
Qwen-3-Coder-30B,1289,moderate,correct,0.9608780699847859,6
Qwen-3-Coder-30B,1289,moderate,correct,1.1478965819456617,7
Qwen-3-Coder-30B,1289,moderate,correct,1.1686480508708874,8
Qwen-3-Coder-30B,1289,moderate,correct,0.9763017894567145,9
Qwen-3-Coder-30B,1289,moderate,correct,1.0173120728929386,10
Qwen-3-Coder-30B,1289,moderate,correct,1.196561790463834,11
Qwen-3-Coder-30B,1289,moderate,correct,1.2963390025944077,12
Qwen-3-Coder-30B,1289,moderate,correct,1.00594311589076,13
Qwen-3-Coder-30B,1289,moderate,correct,1.0529865125240847,14
Qwen-3-Coder-30B,1289,moderate,correct,1.2490893807789296,15
Qwen-3-Coder-30B,1289,moderate,correct,1.5154345006485084,16
Qwen-3-Coder-30B,1289,moderate,correct,1.076300218000623,17
Qwen-3-Coder-30B,1289,moderate,correct,1.0131461675579323,18
Qwen-3-Coder-30B,1289,moderate,correct,1.1399474375821288,19
Qwen-3-Coder-30B,1289,moderate,correct,1.1688311688311688,20
Qwen-3-Coder-30B,1289,moderate,correct,1.2962099125364432,21
Qwen-3-Coder-30B,1289,moderate,correct,1.183381088825215,22
Qwen-3-Coder-30B,1289,moderate,correct,1.3993574297188756,23
Qwen-3-Coder-30B,1289,moderate,correct,1.1725261533184703,24
Qwen-3-Coder-30B,1289,moderate,correct,0.9238841471946271,25
Qwen-3-Coder-30B,1289,moderate,correct,0.9478944562899787,26
Qwen-3-Coder-30B,1289,moderate,correct,1.270972929509515,27
Qwen-3-Coder-30B,1289,moderate,correct,1.1961953893277446,28
Qwen-3-Coder-30B,1289,moderate,correct,1.18851087562744,29
Qwen-3-Coder-30B,1289,moderate,correct,1.1759370186548006,30
Qwen-3-Coder-30B,1289,moderate,correct,1.1646373742721017,31
Qwen-3-Coder-30B,1289,moderate,correct,1.1488453815261044,32
Qwen-3-Coder-30B,1289,moderate,correct,1.6104565537555229,33
Qwen-3-Coder-30B,1289,moderate,correct,1.1277372262773722,34
Qwen-3-Coder-30B,1289,moderate,correct,1.1461080941298163,35
Qwen-3-Coder-30B,1289,moderate,correct,1.9301215945821149,36
Qwen-3-Coder-30B,1289,moderate,correct,1.4575373993095513,37
Qwen-3-Coder-30B,1289,moderate,correct,1.0263610315186247,38
Qwen-3-Coder-30B,1289,moderate,correct,1.3380925185608223,39
Qwen-3-Coder-30B,1289,moderate,correct,1.1861269324654191,40
Qwen-3-Coder-30B,1289,moderate,correct,1.2384241493988233,41
Qwen-3-Coder-30B,1289,moderate,correct,0.8592391304347826,42
Qwen-3-Coder-30B,1289,moderate,correct,1.1544715447154472,43
Qwen-3-Coder-30B,1289,moderate,correct,1.1147158058655593,44
Qwen-3-Coder-30B,1289,moderate,correct,1.1720547093565434,45
Qwen-3-Coder-30B,1289,moderate,correct,1.4024952535937076,46
Qwen-3-Coder-30B,1289,moderate,correct,1.4813304721030043,47
Qwen-3-Coder-30B,1289,moderate,correct,1.3744493392070485,48
Qwen-3-Coder-30B,1289,moderate,correct,1.0475113122171946,49
Qwen-3-Coder-30B,1289,moderate,correct,1.063840830449827,50
Qwen-3-Coder-30B,450,moderate,correct,47.374599938538566,1
Qwen-3-Coder-30B,450,moderate,correct,1.063877306220369,2
Qwen-3-Coder-30B,450,moderate,correct,1.132404623250739,3
Qwen-3-Coder-30B,450,moderate,correct,1.0190005881386737,4
Qwen-3-Coder-30B,450,moderate,correct,1.0365009439899309,5
Qwen-3-Coder-30B,450,moderate,correct,0.822142265356847,6
Qwen-3-Coder-30B,450,moderate,correct,0.9301433318314936,7
Qwen-3-Coder-30B,450,moderate,correct,0.7830459364863652,8
Qwen-3-Coder-30B,450,moderate,correct,0.31058476639411836,9
Qwen-3-Coder-30B,450,moderate,correct,1.015735964980738,10
Qwen-3-Coder-30B,450,moderate,correct,1.0006512711280016,11
Qwen-3-Coder-30B,450,moderate,correct,0.6256931446463869,12
Qwen-3-Coder-30B,450,moderate,correct,1.151118694552251,13
Qwen-3-Coder-30B,450,moderate,correct,0.9616190684725828,14
Qwen-3-Coder-30B,450,moderate,correct,0.8992601264906097,15
Qwen-3-Coder-30B,450,moderate,correct,1.1068861219618056,16
Qwen-3-Coder-30B,450,moderate,correct,0.9862358700040371,17
Qwen-3-Coder-30B,450,moderate,correct,1.2774967155642334,18
Qwen-3-Coder-30B,450,moderate,correct,0.9450675211718929,19
Qwen-3-Coder-30B,450,moderate,correct,0.9699740347634821,20
Qwen-3-Coder-30B,450,moderate,correct,0.8907773885048764,21
Qwen-3-Coder-30B,450,moderate,correct,2.544153400958756,22
Qwen-3-Coder-30B,450,moderate,correct,0.9808594079770374,23
Qwen-3-Coder-30B,450,moderate,correct,0.30298941596306095,24
Qwen-3-Coder-30B,450,moderate,correct,1.436235809814862,25
Qwen-3-Coder-30B,450,moderate,correct,0.8055486460043447,26
Qwen-3-Coder-30B,450,moderate,correct,0.9682307946668663,27
Qwen-3-Coder-30B,450,moderate,correct,1.8312998060835963,28
Qwen-3-Coder-30B,450,moderate,correct,0.2980503982170289,29
Qwen-3-Coder-30B,450,moderate,correct,0.4250072739759421,30
Qwen-3-Coder-30B,450,moderate,correct,0.9639522859348374,31
Qwen-3-Coder-30B,450,moderate,correct,1.0333704477825745,32
Qwen-3-Coder-30B,450,moderate,correct,1.111171938844326,33
Qwen-3-Coder-30B,450,moderate,correct,0.8919789651837524,34
Qwen-3-Coder-30B,450,moderate,correct,0.978179394843514,35
Qwen-3-Coder-30B,450,moderate,correct,0.8944733751675543,36
Qwen-3-Coder-30B,450,moderate,correct,0.9872450365037124,37
Qwen-3-Coder-30B,450,moderate,correct,0.9938919256025532,38
Qwen-3-Coder-30B,450,moderate,correct,1.001806243226588,39
Qwen-3-Coder-30B,450,moderate,correct,0.8556256313648402,40
Qwen-3-Coder-30B,450,moderate,correct,1.1758759001383927,41
Qwen-3-Coder-30B,450,moderate,correct,0.8915451097790027,42
Qwen-3-Coder-30B,450,moderate,correct,1.7347732242166023,43
Qwen-3-Coder-30B,450,moderate,correct,0.9269123838851147,44
Qwen-3-Coder-30B,450,moderate,correct,0.32084104310588274,45
Qwen-3-Coder-30B,450,moderate,correct,1.0557936575842195,46
Qwen-3-Coder-30B,450,moderate,correct,0.8294183626496885,47
Qwen-3-Coder-30B,450,moderate,correct,0.9894983396127561,48
Qwen-3-Coder-30B,450,moderate,correct,1.067966565869801,49
Qwen-3-Coder-30B,450,moderate,correct,0.27605556117336666,50
Qwen-3-Coder-30B,188,moderate,correct,0.48531971683880704,1
Qwen-3-Coder-30B,188,moderate,correct,0.7947850318471338,2
Qwen-3-Coder-30B,188,moderate,correct,1.0371238765142634,3
Qwen-3-Coder-30B,188,moderate,correct,0.7004410683655967,4
Qwen-3-Coder-30B,188,moderate,correct,1.0295974743488556,5
Qwen-3-Coder-30B,188,moderate,correct,0.6902404526166902,6
Qwen-3-Coder-30B,188,moderate,correct,1.3413391557496361,7
Qwen-3-Coder-30B,188,moderate,correct,1.0353535353535352,8
Qwen-3-Coder-30B,188,moderate,correct,0.7244847890088322,9
Qwen-3-Coder-30B,188,moderate,correct,0.4944746535695492,10
Qwen-3-Coder-30B,188,moderate,correct,0.8881807647740441,11
Qwen-3-Coder-30B,188,moderate,correct,1.0677966101694916,12
Qwen-3-Coder-30B,188,moderate,correct,1.0076575008701705,13
Qwen-3-Coder-30B,188,moderate,correct,1.0581222056631894,14
Qwen-3-Coder-30B,188,moderate,correct,0.9724743777452416,15
Qwen-3-Coder-30B,188,moderate,correct,1.2806070826306915,16
Qwen-3-Coder-30B,188,moderate,correct,0.9566379566379566,17
Qwen-3-Coder-30B,188,moderate,correct,1.082612116443745,18
Qwen-3-Coder-30B,188,moderate,correct,0.7926931106471816,19
Qwen-3-Coder-30B,188,moderate,correct,1.0410612760581175,20
Qwen-3-Coder-30B,188,moderate,correct,0.9082358922216573,21
Qwen-3-Coder-30B,188,moderate,correct,1.8215353938185443,22
Qwen-3-Coder-30B,188,moderate,correct,0.9549849949983328,23
Qwen-3-Coder-30B,188,moderate,correct,1.0103662750518314,24
Qwen-3-Coder-30B,188,moderate,correct,1.2910662824207493,25
Qwen-3-Coder-30B,188,moderate,correct,0.8908424908424909,26
Qwen-3-Coder-30B,188,moderate,correct,0.7694199631071941,27
Qwen-3-Coder-30B,188,moderate,correct,1.0370813397129186,28
Qwen-3-Coder-30B,188,moderate,correct,0.7990521327014218,29
Qwen-3-Coder-30B,188,moderate,correct,0.7772317772317773,30
Qwen-3-Coder-30B,188,moderate,correct,0.6177772313744775,31
Qwen-3-Coder-30B,188,moderate,correct,0.9104790419161677,32
Qwen-3-Coder-30B,188,moderate,correct,0.8800125313283208,33
Qwen-3-Coder-30B,188,moderate,correct,0.7285183464932652,34
Qwen-3-Coder-30B,188,moderate,correct,1.0617977528089888,35
Qwen-3-Coder-30B,188,moderate,correct,0.9803431022158685,36
Qwen-3-Coder-30B,188,moderate,correct,0.2714285714285714,37
Qwen-3-Coder-30B,188,moderate,correct,0.9716124148372445,38
Qwen-3-Coder-30B,188,moderate,correct,1.06198798470781,39
Qwen-3-Coder-30B,188,moderate,correct,0.9626865671641791,40
Qwen-3-Coder-30B,188,moderate,correct,0.8386935926202942,41
Qwen-3-Coder-30B,188,moderate,correct,0.7302165553531674,42
Qwen-3-Coder-30B,188,moderate,correct,0.9462014998369742,43
Qwen-3-Coder-30B,188,moderate,correct,0.9932108626198083,44
Qwen-3-Coder-30B,188,moderate,correct,0.8933823529411765,45
Qwen-3-Coder-30B,188,moderate,correct,0.947931325640304,46
Qwen-3-Coder-30B,188,moderate,correct,0.6753768844221105,47
Qwen-3-Coder-30B,188,moderate,correct,0.8911990885787525,48
Qwen-3-Coder-30B,188,moderate,correct,1.005455537370431,49
Qwen-3-Coder-30B,188,moderate,correct,0.9612314709236032,50
Qwen-3-Coder-30B,1252,moderate,semantic,,1
Qwen-3-Coder-30B,1252,moderate,semantic,,2
Qwen-3-Coder-30B,1252,moderate,semantic,,3
Qwen-3-Coder-30B,1252,moderate,semantic,,4
Qwen-3-Coder-30B,1252,moderate,semantic,,5
Qwen-3-Coder-30B,1252,moderate,semantic,,6
Qwen-3-Coder-30B,1252,moderate,semantic,,7
Qwen-3-Coder-30B,1252,moderate,semantic,,8
Qwen-3-Coder-30B,1252,moderate,semantic,,9
Qwen-3-Coder-30B,1252,moderate,semantic,,10
Qwen-3-Coder-30B,1252,moderate,semantic,,11
Qwen-3-Coder-30B,1252,moderate,semantic,,12
Qwen-3-Coder-30B,1252,moderate,semantic,,13
Qwen-3-Coder-30B,1252,moderate,semantic,,14
Qwen-3-Coder-30B,1252,moderate,semantic,,15
Qwen-3-Coder-30B,1252,moderate,semantic,,16
Qwen-3-Coder-30B,1252,moderate,semantic,,17
Qwen-3-Coder-30B,1252,moderate,semantic,,18
Qwen-3-Coder-30B,1252,moderate,semantic,,19
Qwen-3-Coder-30B,1252,moderate,semantic,,20
Qwen-3-Coder-30B,1252,moderate,semantic,,21
Qwen-3-Coder-30B,1252,moderate,semantic,,22
Qwen-3-Coder-30B,1252,moderate,semantic,,23
Qwen-3-Coder-30B,1252,moderate,semantic,,24
Qwen-3-Coder-30B,1252,moderate,semantic,,25
Qwen-3-Coder-30B,1252,moderate,semantic,,26
Qwen-3-Coder-30B,1252,moderate,semantic,,27
Qwen-3-Coder-30B,1252,moderate,semantic,,28
Qwen-3-Coder-30B,1252,moderate,semantic,,29
Qwen-3-Coder-30B,1252,moderate,semantic,,30
Qwen-3-Coder-30B,1252,moderate,semantic,,31
Qwen-3-Coder-30B,1252,moderate,semantic,,32
Qwen-3-Coder-30B,1252,moderate,semantic,,33
Qwen-3-Coder-30B,1252,moderate,semantic,,34
Qwen-3-Coder-30B,1252,moderate,semantic,,35
Qwen-3-Coder-30B,1252,moderate,semantic,,36
Qwen-3-Coder-30B,1252,moderate,semantic,,37
Qwen-3-Coder-30B,1252,moderate,semantic,,38
Qwen-3-Coder-30B,1252,moderate,semantic,,39
Qwen-3-Coder-30B,1252,moderate,semantic,,40
Qwen-3-Coder-30B,1252,moderate,semantic,,41
Qwen-3-Coder-30B,1252,moderate,semantic,,42
Qwen-3-Coder-30B,1252,moderate,semantic,,43
Qwen-3-Coder-30B,1252,moderate,semantic,,44
Qwen-3-Coder-30B,1252,moderate,semantic,,45
Qwen-3-Coder-30B,1252,moderate,semantic,,46
Qwen-3-Coder-30B,1252,moderate,semantic,,47
Qwen-3-Coder-30B,1252,moderate,semantic,,48
Qwen-3-Coder-30B,1252,moderate,semantic,,49
Qwen-3-Coder-30B,1252,moderate,semantic,,50
Qwen-3-Coder-30B,1264,moderate,semantic,,1
Qwen-3-Coder-30B,1264,moderate,semantic,,2
Qwen-3-Coder-30B,1264,moderate,semantic,,3
Qwen-3-Coder-30B,1264,moderate,semantic,,4
Qwen-3-Coder-30B,1264,moderate,semantic,,5
Qwen-3-Coder-30B,1264,moderate,semantic,,6
Qwen-3-Coder-30B,1264,moderate,semantic,,7
Qwen-3-Coder-30B,1264,moderate,semantic,,8
Qwen-3-Coder-30B,1264,moderate,semantic,,9
Qwen-3-Coder-30B,1264,moderate,semantic,,10
Qwen-3-Coder-30B,1264,moderate,semantic,,11
Qwen-3-Coder-30B,1264,moderate,semantic,,12
Qwen-3-Coder-30B,1264,moderate,semantic,,13
Qwen-3-Coder-30B,1264,moderate,semantic,,14
Qwen-3-Coder-30B,1264,moderate,semantic,,15
Qwen-3-Coder-30B,1264,moderate,semantic,,16
Qwen-3-Coder-30B,1264,moderate,semantic,,17
Qwen-3-Coder-30B,1264,moderate,semantic,,18
Qwen-3-Coder-30B,1264,moderate,semantic,,19
Qwen-3-Coder-30B,1264,moderate,semantic,,20
Qwen-3-Coder-30B,1264,moderate,semantic,,21
Qwen-3-Coder-30B,1264,moderate,semantic,,22
Qwen-3-Coder-30B,1264,moderate,semantic,,23
Qwen-3-Coder-30B,1264,moderate,semantic,,24
Qwen-3-Coder-30B,1264,moderate,semantic,,25
Qwen-3-Coder-30B,1264,moderate,semantic,,26
Qwen-3-Coder-30B,1264,moderate,semantic,,27
Qwen-3-Coder-30B,1264,moderate,semantic,,28
Qwen-3-Coder-30B,1264,moderate,semantic,,29
Qwen-3-Coder-30B,1264,moderate,semantic,,30
Qwen-3-Coder-30B,1264,moderate,semantic,,31
Qwen-3-Coder-30B,1264,moderate,semantic,,32
Qwen-3-Coder-30B,1264,moderate,semantic,,33
Qwen-3-Coder-30B,1264,moderate,semantic,,34
Qwen-3-Coder-30B,1264,moderate,semantic,,35
Qwen-3-Coder-30B,1264,moderate,semantic,,36
Qwen-3-Coder-30B,1264,moderate,semantic,,37
Qwen-3-Coder-30B,1264,moderate,semantic,,38
Qwen-3-Coder-30B,1264,moderate,semantic,,39
Qwen-3-Coder-30B,1264,moderate,semantic,,40
Qwen-3-Coder-30B,1264,moderate,semantic,,41
Qwen-3-Coder-30B,1264,moderate,semantic,,42
Qwen-3-Coder-30B,1264,moderate,semantic,,43
Qwen-3-Coder-30B,1264,moderate,semantic,,44
Qwen-3-Coder-30B,1264,moderate,semantic,,45
Qwen-3-Coder-30B,1264,moderate,semantic,,46
Qwen-3-Coder-30B,1264,moderate,semantic,,47
Qwen-3-Coder-30B,1264,moderate,semantic,,48
Qwen-3-Coder-30B,1264,moderate,semantic,,49
Qwen-3-Coder-30B,1264,moderate,semantic,,50
Qwen-3-Coder-30B,446,moderate,semantic,,1
Qwen-3-Coder-30B,446,moderate,semantic,,2
Qwen-3-Coder-30B,446,moderate,semantic,,3
Qwen-3-Coder-30B,446,moderate,semantic,,4
Qwen-3-Coder-30B,446,moderate,semantic,,5
Qwen-3-Coder-30B,446,moderate,semantic,,6
Qwen-3-Coder-30B,446,moderate,semantic,,7
Qwen-3-Coder-30B,446,moderate,semantic,,8
Qwen-3-Coder-30B,446,moderate,semantic,,9
Qwen-3-Coder-30B,446,moderate,semantic,,10
Qwen-3-Coder-30B,446,moderate,semantic,,11
Qwen-3-Coder-30B,446,moderate,semantic,,12
Qwen-3-Coder-30B,446,moderate,semantic,,13
Qwen-3-Coder-30B,446,moderate,semantic,,14
Qwen-3-Coder-30B,446,moderate,semantic,,15
Qwen-3-Coder-30B,446,moderate,semantic,,16
Qwen-3-Coder-30B,446,moderate,semantic,,17
Qwen-3-Coder-30B,446,moderate,semantic,,18
Qwen-3-Coder-30B,446,moderate,semantic,,19
Qwen-3-Coder-30B,446,moderate,semantic,,20
Qwen-3-Coder-30B,446,moderate,semantic,,21
Qwen-3-Coder-30B,446,moderate,semantic,,22
Qwen-3-Coder-30B,446,moderate,semantic,,23
Qwen-3-Coder-30B,446,moderate,semantic,,24
Qwen-3-Coder-30B,446,moderate,semantic,,25
Qwen-3-Coder-30B,446,moderate,semantic,,26
Qwen-3-Coder-30B,446,moderate,semantic,,27
Qwen-3-Coder-30B,446,moderate,semantic,,28
Qwen-3-Coder-30B,446,moderate,semantic,,29
Qwen-3-Coder-30B,446,moderate,semantic,,30
Qwen-3-Coder-30B,446,moderate,semantic,,31
Qwen-3-Coder-30B,446,moderate,semantic,,32
Qwen-3-Coder-30B,446,moderate,semantic,,33
Qwen-3-Coder-30B,446,moderate,semantic,,34
Qwen-3-Coder-30B,446,moderate,semantic,,35
Qwen-3-Coder-30B,446,moderate,semantic,,36
Qwen-3-Coder-30B,446,moderate,semantic,,37
Qwen-3-Coder-30B,446,moderate,semantic,,38
Qwen-3-Coder-30B,446,moderate,semantic,,39
Qwen-3-Coder-30B,446,moderate,semantic,,40
Qwen-3-Coder-30B,446,moderate,semantic,,41
Qwen-3-Coder-30B,446,moderate,semantic,,42
Qwen-3-Coder-30B,446,moderate,semantic,,43
Qwen-3-Coder-30B,446,moderate,semantic,,44
Qwen-3-Coder-30B,446,moderate,semantic,,45
Qwen-3-Coder-30B,446,moderate,semantic,,46
Qwen-3-Coder-30B,446,moderate,semantic,,47
Qwen-3-Coder-30B,446,moderate,semantic,,48
Qwen-3-Coder-30B,446,moderate,semantic,,49
Qwen-3-Coder-30B,446,moderate,semantic,,50
Qwen-3-Coder-30B,391,moderate,semantic,,1
Qwen-3-Coder-30B,391,moderate,semantic,,2
Qwen-3-Coder-30B,391,moderate,semantic,,3
Qwen-3-Coder-30B,391,moderate,semantic,,4
Qwen-3-Coder-30B,391,moderate,semantic,,5
Qwen-3-Coder-30B,391,moderate,semantic,,6
Qwen-3-Coder-30B,391,moderate,semantic,,7
Qwen-3-Coder-30B,391,moderate,semantic,,8
Qwen-3-Coder-30B,391,moderate,semantic,,9
Qwen-3-Coder-30B,391,moderate,semantic,,10
Qwen-3-Coder-30B,391,moderate,semantic,,11
Qwen-3-Coder-30B,391,moderate,semantic,,12
Qwen-3-Coder-30B,391,moderate,semantic,,13
Qwen-3-Coder-30B,391,moderate,semantic,,14
Qwen-3-Coder-30B,391,moderate,semantic,,15
Qwen-3-Coder-30B,391,moderate,semantic,,16
Qwen-3-Coder-30B,391,moderate,semantic,,17
Qwen-3-Coder-30B,391,moderate,semantic,,18
Qwen-3-Coder-30B,391,moderate,semantic,,19
Qwen-3-Coder-30B,391,moderate,semantic,,20
Qwen-3-Coder-30B,391,moderate,semantic,,21
Qwen-3-Coder-30B,391,moderate,semantic,,22
Qwen-3-Coder-30B,391,moderate,semantic,,23
Qwen-3-Coder-30B,391,moderate,semantic,,24
Qwen-3-Coder-30B,391,moderate,semantic,,25
Qwen-3-Coder-30B,391,moderate,semantic,,26
Qwen-3-Coder-30B,391,moderate,semantic,,27
Qwen-3-Coder-30B,391,moderate,semantic,,28
Qwen-3-Coder-30B,391,moderate,semantic,,29
Qwen-3-Coder-30B,391,moderate,semantic,,30
Qwen-3-Coder-30B,391,moderate,semantic,,31
Qwen-3-Coder-30B,391,moderate,semantic,,32
Qwen-3-Coder-30B,391,moderate,semantic,,33
Qwen-3-Coder-30B,391,moderate,semantic,,34
Qwen-3-Coder-30B,391,moderate,semantic,,35
Qwen-3-Coder-30B,391,moderate,semantic,,36
Qwen-3-Coder-30B,391,moderate,semantic,,37
Qwen-3-Coder-30B,391,moderate,semantic,,38
Qwen-3-Coder-30B,391,moderate,semantic,,39
Qwen-3-Coder-30B,391,moderate,semantic,,40
Qwen-3-Coder-30B,391,moderate,semantic,,41
Qwen-3-Coder-30B,391,moderate,semantic,,42
Qwen-3-Coder-30B,391,moderate,semantic,,43
Qwen-3-Coder-30B,391,moderate,semantic,,44
Qwen-3-Coder-30B,391,moderate,semantic,,45
Qwen-3-Coder-30B,391,moderate,semantic,,46
Qwen-3-Coder-30B,391,moderate,semantic,,47
Qwen-3-Coder-30B,391,moderate,semantic,,48
Qwen-3-Coder-30B,391,moderate,semantic,,49
Qwen-3-Coder-30B,391,moderate,semantic,,50
Qwen-3-Coder-30B,135,moderate,semantic,,1
Qwen-3-Coder-30B,135,moderate,semantic,,2
Qwen-3-Coder-30B,135,moderate,semantic,,3
Qwen-3-Coder-30B,135,moderate,semantic,,4
Qwen-3-Coder-30B,135,moderate,semantic,,5
Qwen-3-Coder-30B,135,moderate,semantic,,6
Qwen-3-Coder-30B,135,moderate,semantic,,7
Qwen-3-Coder-30B,135,moderate,semantic,,8
Qwen-3-Coder-30B,135,moderate,semantic,,9
