model_name,question_id,difficulty,result,efficiency_score,repetition_number
Qwen-3-Coder-480B,1146,moderate,correct,1.1186740268049016,27
Qwen-3-Coder-480B,1146,moderate,correct,3.7798659324874313,28
Qwen-3-Coder-480B,1146,moderate,correct,1.7507073600966034,29
Qwen-3-Coder-480B,1146,moderate,correct,1.0953997097092354,30
Qwen-3-Coder-480B,1146,moderate,correct,3.3827853049858083,31
Qwen-3-Coder-480B,1146,moderate,correct,1.4726484073697088,32
Qwen-3-Coder-480B,1146,moderate,correct,1.4525152612135737,33
Qwen-3-Coder-480B,1146,moderate,correct,1.526023846317688,34
Qwen-3-Coder-480B,1146,moderate,correct,1.0294923609561033,35
Qwen-3-Coder-480B,1146,moderate,correct,2.007818697645651,36
Qwen-3-Coder-480B,1146,moderate,correct,1.623467262795819,37
Qwen-3-Coder-480B,1146,moderate,correct,1.0395431048265327,38
Qwen-3-Coder-480B,1146,moderate,correct,1.1397086337216553,39
Qwen-3-Coder-480B,1146,moderate,correct,1.3046663706454609,40
Qwen-3-Coder-480B,1146,moderate,correct,0.906137137327412,41
Qwen-3-Coder-480B,1146,moderate,correct,1.4197458344386755,42
Qwen-3-Coder-480B,1146,moderate,correct,0.9557073963249735,43
Qwen-3-Coder-480B,1146,moderate,correct,1.4945179965245443,44
Qwen-3-Coder-480B,1146,moderate,correct,1.4172364051629578,45
Qwen-3-Coder-480B,1146,moderate,correct,1.349291727916611,46
Qwen-3-Coder-480B,1146,moderate,correct,1.071721773083373,47
Qwen-3-Coder-480B,1146,moderate,correct,1.2383979247659944,48
Qwen-3-Coder-480B,1146,moderate,correct,0.6006982430490787,49
Qwen-3-Coder-480B,1146,moderate,correct,0.41801682366378967,50
Qwen-3-Coder-480B,1395,moderate,correct,3.184899845916795,1
Qwen-3-Coder-480B,1395,moderate,correct,1.7214927436074636,2
Qwen-3-Coder-480B,1395,moderate,correct,1.8005801305293692,3
Qwen-3-Coder-480B,1395,moderate,correct,1.665283540802213,4
Qwen-3-Coder-480B,1395,moderate,correct,1.7448641484426772,5
Qwen-3-Coder-480B,1395,moderate,correct,1.6498559077809798,6
Qwen-3-Coder-480B,1395,moderate,correct,1.7079470198675497,7
Qwen-3-Coder-480B,1395,moderate,correct,1.811333794056669,8
Qwen-3-Coder-480B,1395,moderate,correct,1.046339825386165,9
Qwen-3-Coder-480B,1395,moderate,correct,1.8545666084933101,10
Qwen-3-Coder-480B,1395,moderate,correct,1.5893536121673004,11
Qwen-3-Coder-480B,1395,moderate,correct,0.7229444538240757,12
Qwen-3-Coder-480B,1395,moderate,correct,1.8614347026364193,13
Qwen-3-Coder-480B,1395,moderate,correct,0.6627321372363866,14
Qwen-3-Coder-480B,1395,moderate,correct,1.2434343434343433,15
Qwen-3-Coder-480B,1395,moderate,correct,1.6404109589041096,16
Qwen-3-Coder-480B,1395,moderate,correct,1.4930817610062892,17
Qwen-3-Coder-480B,1395,moderate,correct,1.6028858218318696,18
Qwen-3-Coder-480B,1395,moderate,correct,1.634762184380505,19
Qwen-3-Coder-480B,1395,moderate,correct,1.45906432748538,20
Qwen-3-Coder-480B,1395,moderate,correct,1.6924110141034252,21
Qwen-3-Coder-480B,1395,moderate,correct,1.2525476295968099,22
Qwen-3-Coder-480B,1395,moderate,correct,1.6949728260869565,23
Qwen-3-Coder-480B,1395,moderate,correct,0.9230769230769231,24
Qwen-3-Coder-480B,1395,moderate,correct,1.0539894887720975,25
Qwen-3-Coder-480B,1395,moderate,correct,1.7818428184281843,26
Qwen-3-Coder-480B,1395,moderate,correct,1.6639118457300275,27
Qwen-3-Coder-480B,1395,moderate,correct,1.6172185430463577,28
Qwen-3-Coder-480B,1395,moderate,correct,1.3539503386004514,29
Qwen-3-Coder-480B,1395,moderate,correct,1.3899297423887589,30
Qwen-3-Coder-480B,1395,moderate,correct,1.4281542056074767,31
Qwen-3-Coder-480B,1395,moderate,correct,1.8036130536130537,32
Qwen-3-Coder-480B,1395,moderate,correct,1.4366740088105727,33
Qwen-3-Coder-480B,1395,moderate,correct,1.3849111004324843,34
Qwen-3-Coder-480B,1395,moderate,correct,1.155599603567889,35
Qwen-3-Coder-480B,1395,moderate,correct,1.5711237553342816,36
Qwen-3-Coder-480B,1395,moderate,correct,1.3800986104885702,37
Qwen-3-Coder-480B,1395,moderate,correct,1.73431448489543,38
Qwen-3-Coder-480B,1395,moderate,correct,1.3975178638585934,39
Qwen-3-Coder-480B,1395,moderate,correct,1.4447115384615385,40
Qwen-3-Coder-480B,1395,moderate,correct,1.171147880041365,41
Qwen-3-Coder-480B,1395,moderate,correct,1.513117754728493,42
Qwen-3-Coder-480B,1395,moderate,correct,1.4051833122629582,43
Qwen-3-Coder-480B,1395,moderate,correct,1.4487722269263337,44
Qwen-3-Coder-480B,1395,moderate,correct,1.6571428571428573,45
Qwen-3-Coder-480B,1395,moderate,correct,1.744724302246426,46
Qwen-3-Coder-480B,1395,moderate,correct,1.7023060796645701,47
Qwen-3-Coder-480B,1395,moderate,correct,1.5290456431535269,48
Qwen-3-Coder-480B,1395,moderate,correct,1.4635922330097086,49
Qwen-3-Coder-480B,1395,moderate,correct,1.6296048225050235,50
Qwen-3-Coder-480B,1121,moderate,semantic,,1
Qwen-3-Coder-480B,1121,moderate,semantic,,2
Qwen-3-Coder-480B,1121,moderate,semantic,,3
Qwen-3-Coder-480B,1121,moderate,semantic,,4
Qwen-3-Coder-480B,1121,moderate,semantic,,5
Qwen-3-Coder-480B,1121,moderate,semantic,,6
Qwen-3-Coder-480B,1121,moderate,semantic,,7
Qwen-3-Coder-480B,1121,moderate,semantic,,8
Qwen-3-Coder-480B,1121,moderate,semantic,,9
Qwen-3-Coder-480B,1121,moderate,semantic,,10
Qwen-3-Coder-480B,1121,moderate,semantic,,11
Qwen-3-Coder-480B,1121,moderate,semantic,,12
Qwen-3-Coder-480B,1121,moderate,semantic,,13
Qwen-3-Coder-480B,1121,moderate,semantic,,14
Qwen-3-Coder-480B,1121,moderate,semantic,,15
Qwen-3-Coder-480B,1121,moderate,semantic,,16
Qwen-3-Coder-480B,1121,moderate,semantic,,17
Qwen-3-Coder-480B,1121,moderate,semantic,,18
Qwen-3-Coder-480B,1121,moderate,semantic,,19
Qwen-3-Coder-480B,1121,moderate,semantic,,20
Qwen-3-Coder-480B,1121,moderate,semantic,,21
Qwen-3-Coder-480B,1121,moderate,semantic,,22
Qwen-3-Coder-480B,1121,moderate,semantic,,23
Qwen-3-Coder-480B,1121,moderate,semantic,,24
Qwen-3-Coder-480B,1121,moderate,semantic,,25
Qwen-3-Coder-480B,1121,moderate,semantic,,26
Qwen-3-Coder-480B,1121,moderate,semantic,,27
Qwen-3-Coder-480B,1121,moderate,semantic,,28
Qwen-3-Coder-480B,1121,moderate,semantic,,29
Qwen-3-Coder-480B,1121,moderate,semantic,,30
Qwen-3-Coder-480B,1121,moderate,semantic,,31
Qwen-3-Coder-480B,1121,moderate,semantic,,32
Qwen-3-Coder-480B,1121,moderate,semantic,,33
Qwen-3-Coder-480B,1121,moderate,semantic,,34
Qwen-3-Coder-480B,1121,moderate,semantic,,35
Qwen-3-Coder-480B,1121,moderate,semantic,,36
Qwen-3-Coder-480B,1121,moderate,semantic,,37
Qwen-3-Coder-480B,1121,moderate,semantic,,38
Qwen-3-Coder-480B,1121,moderate,semantic,,39
Qwen-3-Coder-480B,1121,moderate,semantic,,40
Qwen-3-Coder-480B,1121,moderate,semantic,,41
Qwen-3-Coder-480B,1121,moderate,semantic,,42
Qwen-3-Coder-480B,1121,moderate,semantic,,43
Qwen-3-Coder-480B,1121,moderate,semantic,,44
Qwen-3-Coder-480B,1121,moderate,semantic,,45
Qwen-3-Coder-480B,1121,moderate,semantic,,46
Qwen-3-Coder-480B,1121,moderate,semantic,,47
Qwen-3-Coder-480B,1121,moderate,semantic,,48
Qwen-3-Coder-480B,1121,moderate,semantic,,49
Qwen-3-Coder-480B,1121,moderate,semantic,,50
Qwen-3-Coder-480B,1548,Moderate,semantic,,1
Qwen-3-Coder-480B,1548,Moderate,semantic,,2
Qwen-3-Coder-480B,1548,Moderate,semantic,,3
Qwen-3-Coder-480B,1548,Moderate,semantic,,4
Qwen-3-Coder-480B,1548,Moderate,semantic,,5
Qwen-3-Coder-480B,1548,Moderate,semantic,,6
Qwen-3-Coder-480B,1548,Moderate,semantic,,7
Qwen-3-Coder-480B,1548,Moderate,semantic,,8
Qwen-3-Coder-480B,1548,Moderate,semantic,,9
Qwen-3-Coder-480B,1548,Moderate,semantic,,10
Qwen-3-Coder-480B,1548,Moderate,semantic,,11
Qwen-3-Coder-480B,1548,Moderate,semantic,,12
Qwen-3-Coder-480B,1548,Moderate,semantic,,13
Qwen-3-Coder-480B,1548,Moderate,semantic,,14
Qwen-3-Coder-480B,1548,Moderate,semantic,,15
Qwen-3-Coder-480B,1548,Moderate,semantic,,16
Qwen-3-Coder-480B,1548,Moderate,semantic,,17
Qwen-3-Coder-480B,1548,Moderate,semantic,,18
Qwen-3-Coder-480B,1548,Moderate,semantic,,19
Qwen-3-Coder-480B,1548,Moderate,semantic,,20
Qwen-3-Coder-480B,1548,Moderate,semantic,,21
Qwen-3-Coder-480B,1548,Moderate,semantic,,22
Qwen-3-Coder-480B,1548,Moderate,semantic,,23
Qwen-3-Coder-480B,1548,Moderate,semantic,,24
Qwen-3-Coder-480B,1548,Moderate,semantic,,25
Qwen-3-Coder-480B,1548,Moderate,semantic,,26
Qwen-3-Coder-480B,1548,Moderate,semantic,,27
Qwen-3-Coder-480B,1548,Moderate,semantic,,28
Qwen-3-Coder-480B,1548,Moderate,semantic,,29
Qwen-3-Coder-480B,1548,Moderate,semantic,,30
Qwen-3-Coder-480B,1548,Moderate,semantic,,31
Qwen-3-Coder-480B,1548,Moderate,semantic,,32
Qwen-3-Coder-480B,1548,Moderate,semantic,,33
Qwen-3-Coder-480B,1548,Moderate,semantic,,34
Qwen-3-Coder-480B,1548,Moderate,semantic,,35
Qwen-3-Coder-480B,1548,Moderate,semantic,,36
Qwen-3-Coder-480B,1548,Moderate,semantic,,37
Qwen-3-Coder-480B,1548,Moderate,semantic,,38
Qwen-3-Coder-480B,1548,Moderate,semantic,,39
Qwen-3-Coder-480B,1548,Moderate,semantic,,40
Qwen-3-Coder-480B,1548,Moderate,semantic,,41
Qwen-3-Coder-480B,1548,Moderate,semantic,,42
Qwen-3-Coder-480B,1548,Moderate,semantic,,43
Qwen-3-Coder-480B,1548,Moderate,semantic,,44
Qwen-3-Coder-480B,1548,Moderate,semantic,,45
Qwen-3-Coder-480B,1548,Moderate,semantic,,46
Qwen-3-Coder-480B,1548,Moderate,semantic,,47
Qwen-3-Coder-480B,1548,Moderate,semantic,,48
Qwen-3-Coder-480B,1548,Moderate,semantic,,49
Qwen-3-Coder-480B,1548,Moderate,semantic,,50
Qwen-3-Coder-480B,1529,moderate,semantic,,1
Qwen-3-Coder-480B,1529,moderate,semantic,,2
Qwen-3-Coder-480B,1529,moderate,semantic,,3
Qwen-3-Coder-480B,1529,moderate,semantic,,4
Qwen-3-Coder-480B,1529,moderate,semantic,,5
Qwen-3-Coder-480B,1529,moderate,semantic,,6
Qwen-3-Coder-480B,1529,moderate,semantic,,7
Qwen-3-Coder-480B,1529,moderate,semantic,,8
Qwen-3-Coder-480B,1529,moderate,semantic,,9
Qwen-3-Coder-480B,1529,moderate,semantic,,10
Qwen-3-Coder-480B,1529,moderate,semantic,,11
Qwen-3-Coder-480B,1529,moderate,semantic,,12
Qwen-3-Coder-480B,1529,moderate,semantic,,13
Qwen-3-Coder-480B,1529,moderate,semantic,,14
Qwen-3-Coder-480B,1529,moderate,semantic,,15
Qwen-3-Coder-480B,1529,moderate,semantic,,16
Qwen-3-Coder-480B,1529,moderate,semantic,,17
Qwen-3-Coder-480B,1529,moderate,semantic,,18
Qwen-3-Coder-480B,1529,moderate,semantic,,19
Qwen-3-Coder-480B,1529,moderate,semantic,,20
Qwen-3-Coder-480B,1529,moderate,semantic,,21
Qwen-3-Coder-480B,1529,moderate,semantic,,22
Qwen-3-Coder-480B,1529,moderate,semantic,,23
Qwen-3-Coder-480B,1529,moderate,semantic,,24
Qwen-3-Coder-480B,1529,moderate,semantic,,25
Qwen-3-Coder-480B,1529,moderate,semantic,,26
Qwen-3-Coder-480B,1529,moderate,semantic,,27
Qwen-3-Coder-480B,1529,moderate,semantic,,28
Qwen-3-Coder-480B,1529,moderate,semantic,,29
Qwen-3-Coder-480B,1529,moderate,semantic,,30
Qwen-3-Coder-480B,1529,moderate,semantic,,31
Qwen-3-Coder-480B,1529,moderate,semantic,,32
Qwen-3-Coder-480B,1529,moderate,semantic,,33
Qwen-3-Coder-480B,1529,moderate,semantic,,34
Qwen-3-Coder-480B,1529,moderate,semantic,,35
Qwen-3-Coder-480B,1529,moderate,semantic,,36
Qwen-3-Coder-480B,1529,moderate,semantic,,37
Qwen-3-Coder-480B,1529,moderate,semantic,,38
Qwen-3-Coder-480B,1529,moderate,semantic,,39
Qwen-3-Coder-480B,1529,moderate,semantic,,40
Qwen-3-Coder-480B,1529,moderate,semantic,,41
Qwen-3-Coder-480B,1529,moderate,semantic,,42
Qwen-3-Coder-480B,1529,moderate,semantic,,43
Qwen-3-Coder-480B,1529,moderate,semantic,,44
Qwen-3-Coder-480B,1529,moderate,semantic,,45
Qwen-3-Coder-480B,1529,moderate,semantic,,46
Qwen-3-Coder-480B,1529,moderate,semantic,,47
Qwen-3-Coder-480B,1529,moderate,semantic,,48
Qwen-3-Coder-480B,1529,moderate,semantic,,49
Qwen-3-Coder-480B,1529,moderate,semantic,,50
Qwen-3-Coder-480B,701,challenging,correct,4.568010024657424,1
Qwen-3-Coder-480B,701,challenging,correct,0.5383197183342873,2
Qwen-3-Coder-480B,701,challenging,correct,0.7036920127736638,3
Qwen-3-Coder-480B,701,challenging,correct,0.5191640515351742,4
Qwen-3-Coder-480B,701,challenging,correct,1.0560519588949442,5
Qwen-3-Coder-480B,701,challenging,correct,0.5965373661416584,6
Qwen-3-Coder-480B,701,challenging,correct,0.5445076031337631,7
Qwen-3-Coder-480B,701,challenging,correct,0.571734046811469,8
Qwen-3-Coder-480B,701,challenging,correct,0.5155950910139198,9
Qwen-3-Coder-480B,701,challenging,correct,0.6281540885006445,10
Qwen-3-Coder-480B,701,challenging,correct,0.9232839173959735,11
Qwen-3-Coder-480B,701,challenging,correct,0.5904341702258122,12
Qwen-3-Coder-480B,701,challenging,correct,0.5287913166124977,13
Qwen-3-Coder-480B,701,challenging,correct,0.5993083616351421,14
Qwen-3-Coder-480B,701,challenging,correct,0.570578132164479,15
Qwen-3-Coder-480B,701,challenging,correct,0.5994203178417657,16
Qwen-3-Coder-480B,701,challenging,correct,0.5420763815753007,17
Qwen-3-Coder-480B,701,challenging,correct,0.6020063070900391,18
Qwen-3-Coder-480B,701,challenging,correct,0.5067609302588248,19
Qwen-3-Coder-480B,701,challenging,correct,0.5299120250230461,20
Qwen-3-Coder-480B,701,challenging,correct,0.628880072016804,21
Qwen-3-Coder-480B,701,challenging,correct,0.5267824538365368,22
Qwen-3-Coder-480B,701,challenging,correct,0.5425150394383587,23
Qwen-3-Coder-480B,701,challenging,correct,0.6036923309390566,24
Qwen-3-Coder-480B,701,challenging,correct,0.5791658384503671,25
Qwen-3-Coder-480B,701,challenging,correct,0.5450491669179603,26
Qwen-3-Coder-480B,701,challenging,correct,0.6599951395000313,27
Qwen-3-Coder-480B,701,challenging,correct,0.5307615708452971,28
Qwen-3-Coder-480B,701,challenging,correct,0.5764658926623325,29
Qwen-3-Coder-480B,701,challenging,correct,0.5826427819971465,30
Qwen-3-Coder-480B,701,challenging,correct,0.5531078184368091,31
Qwen-3-Coder-480B,701,challenging,correct,0.563615150901357,32
Qwen-3-Coder-480B,701,challenging,correct,0.6840233729661471,33
Qwen-3-Coder-480B,701,challenging,correct,0.4858388414967139,34
Qwen-3-Coder-480B,701,challenging,correct,1.1576900439093756,35
Qwen-3-Coder-480B,701,challenging,correct,0.5185814043247415,36
Qwen-3-Coder-480B,701,challenging,correct,0.5603321771611526,37
Qwen-3-Coder-480B,701,challenging,correct,0.5513568316774219,38
Qwen-3-Coder-480B,701,challenging,correct,0.6710820639301363,39
Qwen-3-Coder-480B,701,challenging,correct,0.6387326666229001,40
Qwen-3-Coder-480B,701,challenging,correct,0.5456766245872646,41
Qwen-3-Coder-480B,701,challenging,correct,0.48896456167384816,42
Qwen-3-Coder-480B,701,challenging,correct,0.5313430663670795,43
Qwen-3-Coder-480B,701,challenging,correct,0.5428048628095042,44
Qwen-3-Coder-480B,701,challenging,correct,0.5391389134888048,45
Qwen-3-Coder-480B,701,challenging,correct,0.6012394048364823,46
Qwen-3-Coder-480B,701,challenging,correct,0.5813343999181798,47
Qwen-3-Coder-480B,701,challenging,correct,0.6663145708671142,48
Qwen-3-Coder-480B,701,challenging,correct,0.5814756001267571,49
Qwen-3-Coder-480B,701,challenging,correct,0.48512636855377866,50
Qwen-3-Coder-480B,270,moderate,semantic,,1
Qwen-3-Coder-480B,270,moderate,semantic,,2
Qwen-3-Coder-480B,270,moderate,semantic,,3
Qwen-3-Coder-480B,270,moderate,semantic,,4
Qwen-3-Coder-480B,270,moderate,semantic,,5
Qwen-3-Coder-480B,270,moderate,semantic,,6
Qwen-3-Coder-480B,270,moderate,semantic,,7
Qwen-3-Coder-480B,270,moderate,semantic,,8
Qwen-3-Coder-480B,270,moderate,semantic,,9
Qwen-3-Coder-480B,270,moderate,semantic,,10
Qwen-3-Coder-480B,270,moderate,semantic,,11
Qwen-3-Coder-480B,270,moderate,semantic,,12
Qwen-3-Coder-480B,270,moderate,semantic,,13
Qwen-3-Coder-480B,270,moderate,semantic,,14
Qwen-3-Coder-480B,270,moderate,semantic,,15
Qwen-3-Coder-480B,270,moderate,semantic,,16
Qwen-3-Coder-480B,270,moderate,semantic,,17
Qwen-3-Coder-480B,270,moderate,semantic,,18
Qwen-3-Coder-480B,270,moderate,semantic,,19
Qwen-3-Coder-480B,270,moderate,semantic,,20
Qwen-3-Coder-480B,270,moderate,semantic,,21
Qwen-3-Coder-480B,270,moderate,semantic,,22
Qwen-3-Coder-480B,270,moderate,semantic,,23
Qwen-3-Coder-480B,270,moderate,semantic,,24
Qwen-3-Coder-480B,270,moderate,semantic,,25
Qwen-3-Coder-480B,270,moderate,semantic,,26
Qwen-3-Coder-480B,270,moderate,semantic,,27
Qwen-3-Coder-480B,270,moderate,semantic,,28
Qwen-3-Coder-480B,270,moderate,semantic,,29
Qwen-3-Coder-480B,270,moderate,semantic,,30
Qwen-3-Coder-480B,270,moderate,semantic,,31
Qwen-3-Coder-480B,270,moderate,semantic,,32
Qwen-3-Coder-480B,270,moderate,semantic,,33
Qwen-3-Coder-480B,270,moderate,semantic,,34
Qwen-3-Coder-480B,270,moderate,semantic,,35
Qwen-3-Coder-480B,270,moderate,semantic,,36
Qwen-3-Coder-480B,270,moderate,semantic,,37
Qwen-3-Coder-480B,270,moderate,semantic,,38
Qwen-3-Coder-480B,270,moderate,semantic,,39
Qwen-3-Coder-480B,270,moderate,semantic,,40
Qwen-3-Coder-480B,270,moderate,semantic,,41
Qwen-3-Coder-480B,270,moderate,semantic,,42
Qwen-3-Coder-480B,270,moderate,semantic,,43
Qwen-3-Coder-480B,270,moderate,semantic,,44
Qwen-3-Coder-480B,270,moderate,semantic,,45
Qwen-3-Coder-480B,270,moderate,semantic,,46
Qwen-3-Coder-480B,270,moderate,semantic,,47
Qwen-3-Coder-480B,270,moderate,semantic,,48
Qwen-3-Coder-480B,270,moderate,semantic,,49
Qwen-3-Coder-480B,270,moderate,semantic,,50
Qwen-3-Coder-480B,1164,moderate,correct,9.820469139038133,1
Qwen-3-Coder-480B,1164,moderate,correct,0.9974279835390947,2
Qwen-3-Coder-480B,1164,moderate,correct,0.9158609339642049,3
Qwen-3-Coder-480B,1164,moderate,correct,1.7299532542250988,4
Qwen-3-Coder-480B,1164,moderate,correct,1.216579020204816,5
Qwen-3-Coder-480B,1164,moderate,correct,1.0742659758203799,6
Qwen-3-Coder-480B,1164,moderate,correct,1.1668261181535518,7
Qwen-3-Coder-480B,1164,moderate,correct,0.9816027088036118,8
Qwen-3-Coder-480B,1164,moderate,correct,0.8052417931521355,9
Qwen-3-Coder-480B,1164,moderate,correct,1.0458358662613982,10
Qwen-3-Coder-480B,1164,moderate,correct,1.0805898491083676,11
Qwen-3-Coder-480B,1164,moderate,correct,1.4207571382739814,12
Qwen-3-Coder-480B,1164,moderate,correct,1.1582246740220663,13
Qwen-3-Coder-480B,1164,moderate,correct,0.6443011166730843,14
Qwen-3-Coder-480B,1164,moderate,correct,0.9959203857089876,15
Qwen-3-Coder-480B,1164,moderate,correct,1.1316907391673747,16
Qwen-3-Coder-480B,1164,moderate,correct,1.2669602087410308,17
Qwen-3-Coder-480B,1164,moderate,correct,1.309915014164306,18
Qwen-3-Coder-480B,1164,moderate,correct,1.3209657618333106,19
Qwen-3-Coder-480B,1164,moderate,correct,1.4296582688949864,20
Qwen-3-Coder-480B,1164,moderate,correct,0.8824409902130109,21
Qwen-3-Coder-480B,1164,moderate,correct,1.0422600439967582,22
Qwen-3-Coder-480B,1164,moderate,correct,1.0801296379079124,23
Qwen-3-Coder-480B,1164,moderate,correct,0.7719205577857595,24
Qwen-3-Coder-480B,1164,moderate,correct,0.9416752843846949,25
Qwen-3-Coder-480B,1164,moderate,correct,1.0162684869169512,26
Qwen-3-Coder-480B,1164,moderate,correct,1.1042368801155513,27
Qwen-3-Coder-480B,1164,moderate,correct,0.9991101223581758,28
Qwen-3-Coder-480B,1164,moderate,correct,1.1271056661562022,29
Qwen-3-Coder-480B,1164,moderate,correct,1.0860700769136857,30
Qwen-3-Coder-480B,1164,moderate,correct,1.1068731117824773,31
Qwen-3-Coder-480B,1164,moderate,correct,0.8470951054516515,32
Qwen-3-Coder-480B,1164,moderate,correct,1.050382958353279,33
Qwen-3-Coder-480B,1164,moderate,correct,1.1355102040816327,34
Qwen-3-Coder-480B,1164,moderate,correct,1.112449320295731,35
Qwen-3-Coder-480B,1164,moderate,correct,1.0656455142231946,36
Qwen-3-Coder-480B,1164,moderate,correct,1.3703102160142926,37
Qwen-3-Coder-480B,1164,moderate,correct,1.9778230368861733,38
Qwen-3-Coder-480B,1164,moderate,correct,0.6517520215633423,39
Qwen-3-Coder-480B,1164,moderate,correct,0.9758740087121636,40
Qwen-3-Coder-480B,1164,moderate,correct,1.2136450122315847,41
Qwen-3-Coder-480B,1164,moderate,correct,1.1359076282415295,42
Qwen-3-Coder-480B,1164,moderate,correct,1.162581598719054,43
Qwen-3-Coder-480B,1164,moderate,correct,1.1118241235888295,44
Qwen-3-Coder-480B,1164,moderate,correct,0.916350200143693,45
Qwen-3-Coder-480B,1164,moderate,correct,1.0707557748374075,46
Qwen-3-Coder-480B,1164,moderate,correct,1.0440230274297324,47
Qwen-3-Coder-480B,1164,moderate,correct,1.1311334641805693,48
Qwen-3-Coder-480B,1164,moderate,correct,0.8166931999090289,49
Qwen-3-Coder-480B,1164,moderate,correct,1.0593739170613377,50
Qwen-3-Coder-480B,1101,moderate,correct,10.696297266124256,1
Qwen-3-Coder-480B,1101,moderate,correct,1.226198413982845,2
Qwen-3-Coder-480B,1101,moderate,correct,1.0245549121228632,3
Qwen-3-Coder-480B,1101,moderate,correct,0.9542794431420389,4
Qwen-3-Coder-480B,1101,moderate,correct,1.0010168314642003,5
Qwen-3-Coder-480B,1101,moderate,correct,1.0396108479708648,6
Qwen-3-Coder-480B,1101,moderate,correct,0.9687041312316986,7
Qwen-3-Coder-480B,1101,moderate,correct,1.0040887937131242,8
Qwen-3-Coder-480B,1101,moderate,correct,0.9205112496489484,9
Qwen-3-Coder-480B,1101,moderate,correct,0.8958253506911021,10
Qwen-3-Coder-480B,1101,moderate,correct,1.007499137128573,11
Qwen-3-Coder-480B,1101,moderate,correct,1.0395354958087748,12
Qwen-3-Coder-480B,1101,moderate,correct,1.0684519477999321,13
Qwen-3-Coder-480B,1101,moderate,correct,1.0330054982944012,14
Qwen-3-Coder-480B,1101,moderate,correct,0.8070348317951771,15
Qwen-3-Coder-480B,1101,moderate,correct,0.9842347663042206,16
Qwen-3-Coder-480B,1101,moderate,correct,1.017237783334037,17
Qwen-3-Coder-480B,1101,moderate,correct,1.0147382038181605,18
Qwen-3-Coder-480B,1101,moderate,correct,1.1184396852681502,19
Qwen-3-Coder-480B,1101,moderate,correct,1.1112727952366968,20
Qwen-3-Coder-480B,1101,moderate,correct,1.0062524935168562,21
Qwen-3-Coder-480B,1101,moderate,correct,1.0477084505960408,22
Qwen-3-Coder-480B,1101,moderate,correct,1.0790287038521822,23
Qwen-3-Coder-480B,1101,moderate,correct,0.991335542894028,24
Qwen-3-Coder-480B,1101,moderate,correct,0.8314740491360145,25
Qwen-3-Coder-480B,1101,moderate,correct,0.9600038897262605,26
Qwen-3-Coder-480B,1101,moderate,correct,1.2032045264745677,27
Qwen-3-Coder-480B,1101,moderate,correct,0.9672388922508328,28
Qwen-3-Coder-480B,1101,moderate,correct,0.9877647812618932,29
Qwen-3-Coder-480B,1101,moderate,correct,1.0584533158124168,30
Qwen-3-Coder-480B,1101,moderate,correct,0.952912974164205,31
Qwen-3-Coder-480B,1101,moderate,correct,0.9720118810032049,32
Qwen-3-Coder-480B,1101,moderate,correct,1.0081009216347563,33
Qwen-3-Coder-480B,1101,moderate,correct,1.0126695360710531,34
Qwen-3-Coder-480B,1101,moderate,correct,1.175721593860639,35
Qwen-3-Coder-480B,1101,moderate,correct,1.0045527375792356,36
Qwen-3-Coder-480B,1101,moderate,correct,1.0308229501607717,37
Qwen-3-Coder-480B,1101,moderate,correct,0.9830769138825085,38
Qwen-3-Coder-480B,1101,moderate,correct,1.0354353881555045,39
Qwen-3-Coder-480B,1101,moderate,correct,1.0858582576843447,40
Qwen-3-Coder-480B,1101,moderate,correct,1.0001249849836003,41
Qwen-3-Coder-480B,1101,moderate,correct,1.0303680270199973,42
Qwen-3-Coder-480B,1101,moderate,correct,0.9655066555476227,43
Qwen-3-Coder-480B,1101,moderate,correct,1.014233842045305,44
Qwen-3-Coder-480B,1101,moderate,correct,1.0285879375862332,45
Qwen-3-Coder-480B,1101,moderate,correct,0.9394192078687966,46
Qwen-3-Coder-480B,1101,moderate,correct,0.9939597800025396,47
Qwen-3-Coder-480B,1101,moderate,correct,1.0381722040313994,48
Qwen-3-Coder-480B,1101,moderate,correct,0.8945306341603162,49
Qwen-3-Coder-480B,1101,moderate,correct,0.9853820112521007,50
Qwen-3-Coder-480B,508,moderate,correct,13.854983706997617,1
Qwen-3-Coder-480B,508,moderate,correct,1.0149733630873807,2
Qwen-3-Coder-480B,508,moderate,correct,1.084059667494503,3
Qwen-3-Coder-480B,508,moderate,correct,0.9913522886718026,4
Qwen-3-Coder-480B,508,moderate,correct,0.9644903714301208,5
Qwen-3-Coder-480B,508,moderate,correct,0.9753372442149791,6
Qwen-3-Coder-480B,508,moderate,correct,1.0130719405868622,7
Qwen-3-Coder-480B,508,moderate,correct,1.0411334296825363,8
Qwen-3-Coder-480B,508,moderate,correct,1.0335019503140848,9
Qwen-3-Coder-480B,508,moderate,correct,1.053548286553257,10
Qwen-3-Coder-480B,508,moderate,correct,1.0088245058672922,11
Qwen-3-Coder-480B,508,moderate,correct,0.9672837721348643,12
Qwen-3-Coder-480B,508,moderate,correct,0.9077177716952841,13
Qwen-3-Coder-480B,508,moderate,correct,1.030524692363668,14
Qwen-3-Coder-480B,508,moderate,correct,1.6248753221462262,15
Qwen-3-Coder-480B,508,moderate,correct,0.9734555277703946,16
Qwen-3-Coder-480B,508,moderate,correct,0.8716461138724135,17
Qwen-3-Coder-480B,508,moderate,correct,0.9167787031564084,18
